频率 (Hz)	电平 (dB)
5654.296875	-88.285698
5660.156250	-88.797050
5666.015625	-88.126198
5671.875000	-87.544342
5677.734375	-87.925903
5683.593750	-88.904617
5689.453125	-88.476974
5695.312500	-88.215828
5701.171875	-88.540916
5707.031250	-88.720612
5712.890625	-88.550301
5718.750000	-87.715797
5724.609375	-87.656868
5730.468750	-87.818123
5736.328125	-87.897041
5742.187500	-87.758560
5748.046875	-88.662956
5753.906250	-88.270233
5759.765625	-87.608742
5765.625000	-87.565941
5771.484375	-87.205254
5777.343750	-87.055962
5783.203125	-87.433670
5789.062500	-88.383514
5794.921875	-89.007431
5800.781250	-88.603165
5806.640625	-88.116287
5812.500000	-88.180725
5818.359375	-88.528824
5824.218750	-88.879608
5830.078125	-87.966011
5835.937500	-88.870979
5841.796875	-88.769569
5847.656250	-88.180054
5853.515625	-88.124313
5859.375000	-89.134018
5865.234375	-88.632111
5871.093750	-88.390640
5876.953125	-87.462479
5882.812500	-87.021584
5888.671875	-87.811852
5894.531250	-87.511047
5900.390625	-87.759842
5906.250000	-87.125130
5912.109375	-86.438904
5917.968750	-87.466011
5923.828125	-88.695160
5929.687500	-89.232399
5935.546875	-87.941917
5941.406250	-86.957848
5947.265625	-87.956978
5953.125000	-88.038193
5958.984375	-88.036530
5964.843750	-88.447594
5970.703125	-89.000946
5976.562500	-88.936600
5982.421875	-89.349892
5988.281250	-88.521431
5994.140625	-87.032387
6000.000000	-86.902748
6005.859375	-86.571045
6011.718750	-86.932945
6017.578125	-88.072311
6023.437500	-88.317513
6029.296875	-88.179573
6035.156250	-88.775917
6041.015625	-88.217789
6046.875000	-88.052788
6052.734375	-87.794319
6058.593750	-87.152267
6064.453125	-86.009628
6070.312500	-86.739288
6076.171875	-87.881630
6082.031250	-87.941895
6087.890625	-88.322639
6093.750000	-88.361259
6099.609375	-87.911705
6105.468750	-88.590286
6111.328125	-90.135788
6117.187500	-91.721695
6123.046875	-91.597443
6128.906250	-91.572083
6134.765625	-92.890984
6140.625000	-93.947845
6146.484375	-93.761086
6152.343750	-94.334442
6158.203125	-93.815979
6164.062500	-94.437157
6169.921875	-94.534554
6175.781250	-94.320450
6181.640625	-94.104134
6187.500000	-93.339455
6193.359375	-93.285561
6199.218750	-93.464241
6205.078125	-94.105392
6210.937500	-94.480057
6216.796875	-95.805832
6222.656250	-94.294373
6228.515625	-92.892220
6234.375000	-93.401093
6240.234375	-94.216133
6246.093750	-94.115387
6251.953125	-93.680489
6257.812500	-94.835876
6263.671875	-94.113144
6269.531250	-92.903984
6275.390625	-92.951782
6281.250000	-93.029953
6287.109375	-92.199707
6292.968750	-92.013962
6298.828125	-93.515587
6304.687500	-94.213524
6310.546875	-94.551651
6316.406250	-93.322998
6322.265625	-91.772400
6328.125000	-92.318466
6333.984375	-93.386185
6339.843750	-92.503281
6345.703125	-93.068573
6351.562500	-93.175148
6357.421875	-93.609970
6363.281250	-92.754951
6369.140625	-92.774193
6375.000000	-93.553909
6380.859375	-93.547745
6386.718750	-93.200691
6392.578125	-92.724495
6398.437500	-93.377846
6404.296875	-92.553841
6410.156250	-93.084366
6416.015625	-93.444336
6421.875000	-93.015823
6427.734375	-93.077385
6433.593750	-92.973694
6439.453125	-92.542938
6445.312500	-93.521286
6451.171875	-92.908440
6457.031250	-92.633430
6462.890625	-93.146729
6468.750000	-93.111832
6474.609375	-91.776573
6480.468750	-91.860252
6486.328125	-92.862503
6492.187500	-93.153656
6498.046875	-93.046165
6503.906250	-93.216927
6509.765625	-93.247391
6515.625000	-92.476288
6521.484375	-91.807632
6527.343750	-92.484352
6533.203125	-92.145195
6539.062500	-92.298904
6544.921875	-93.967979
6550.781250	-94.063652
6556.640625	-92.052177
6562.500000	-91.672737
6568.359375	-91.714493
6574.218750	-91.677582
6580.078125	-92.812912
6585.937500	-93.913368
6591.796875	-93.756500
6597.656250	-92.296532
6603.515625	-91.155975
6609.375000	-91.993156
6615.234375	-91.510895
6621.093750	-91.849983
6626.953125	-92.939987
6632.812500	-92.340302
6638.671875	-92.484390
6644.531250	-92.517197
6650.390625	-92.122375
6656.250000	-92.281509
6662.109375	-92.574753
6667.968750	-92.802467
6673.828125	-91.989670
6679.687500	-91.794739
6685.546875	-92.377708
6691.406250	-92.507401
6697.265625	-91.986633
6703.125000	-91.474930
6708.984375	-91.748337
6714.843750	-92.093727
6720.703125	-91.576195
6726.562500	-91.905235
6732.421875	-91.506958
6738.281250	-92.321831
6744.140625	-91.547318
6750.000000	-92.181763
6755.859375	-92.325256
6761.718750	-92.636200
6767.578125	-93.161652
6773.437500	-94.196411
6779.296875	-91.990211
6785.156250	-91.360573
6791.015625	-92.039047
6796.875000	-92.302475
6802.734375	-92.761345
6808.593750	-92.630196
6814.453125	-93.188042
6820.312500	-93.078667
6826.171875	-93.312729
6832.031250	-93.102814
6837.890625	-91.749878
6843.750000	-91.305588
6849.609375	-92.152412
6855.468750	-92.653175
6861.328125	-93.026405
6867.187500	-92.842987
6873.046875	-93.760651
6878.906250	-94.278328
6884.765625	-94.825256
6890.625000	-95.166626
6896.484375	-94.550667
6902.343750	-95.122353
