频率 (Hz)	电平 (dB)
4066.406250	-79.379822
4072.265625	-79.853973
4078.125000	-78.695900
4083.984375	-78.503662
4089.843750	-79.582664
4095.703125	-80.520424
4101.562500	-79.860939
4107.421875	-79.115891
4113.281250	-78.935684
4119.140625	-79.437607
4125.000000	-79.002983
4130.859375	-79.436371
4136.718750	-78.503319
4142.578125	-79.505234
4148.437500	-82.254997
4154.296875	-80.466560
4160.156250	-79.612701
4166.015625	-80.519775
4171.875000	-81.126068
4177.734375	-82.627968
4183.593750	-82.643402
4189.453125	-82.099121
4195.312500	-81.476662
4201.171875	-79.616966
4207.031250	-80.438644
4212.890625	-80.460045
4218.750000	-80.796005
4224.609375	-80.094704
4230.468750	-80.699013
4236.328125	-81.818268
4242.187500	-80.790710
4248.046875	-80.700500
4253.906250	-81.709206
4259.765625	-82.137207
4265.625000	-81.340935
4271.484375	-80.704575
4277.343750	-81.238884
4283.203125	-81.442772
4289.062500	-80.853951
4294.921875	-81.251678
4300.781250	-80.660370
4306.640625	-80.125160
4312.500000	-80.103783
4318.359375	-79.699203
4324.218750	-80.645943
4330.078125	-81.766083
4335.937500	-82.903763
4341.796875	-82.759636
4347.656250	-82.836327
4353.515625	-81.070679
4359.375000	-82.002403
4365.234375	-81.483818
4371.093750	-80.550850
4376.953125	-81.002861
4382.812500	-82.303032
4388.671875	-82.578140
4394.531250	-82.475471
4400.390625	-81.043869
4406.250000	-81.792053
4412.109375	-79.712273
4417.968750	-79.955620
4423.828125	-81.645813
4429.687500	-82.027603
4435.546875	-81.926102
4441.406250	-80.338684
4447.265625	-80.187416
4453.125000	-81.186340
4458.984375	-81.225281
4464.843750	-80.141029
4470.703125	-79.009537
4476.562500	-80.250870
4482.421875	-79.655632
4488.281250	-80.908852
4494.140625	-77.465675
4500.000000	-76.725365
4505.859375	-77.579506
4511.718750	-79.611526
4517.578125	-80.208298
4523.437500	-79.962326
4529.296875	-79.073051
4535.156250	-77.488167
4541.015625	-76.856552
4546.875000	-77.512459
4552.734375	-78.327232
4558.593750	-79.192657
4564.453125	-78.693298
4570.312500	-77.456802
4576.171875	-77.594109
4582.031250	-77.201218
4587.890625	-78.957924
4593.750000	-79.552330
4599.609375	-77.996017
4605.468750	-78.019592
4611.328125	-78.450684
4617.187500	-79.271477
4623.046875	-79.598907
4628.906250	-77.705559
4634.765625	-76.830017
4640.625000	-76.795258
4646.484375	-77.395485
4652.343750	-77.307503
4658.203125	-77.660316
4664.062500	-79.666908
4669.921875	-78.856369
4675.781250	-78.017899
4681.640625	-78.510094
4687.500000	-78.991844
4693.359375	-77.922119
4699.218750	-78.750435
4705.078125	-79.225296
4710.937500	-79.186317
4716.796875	-78.902779
4722.656250	-79.352432
4728.515625	-79.653786
4734.375000	-79.891251
4740.234375	-79.969421
4746.093750	-79.037735
4751.953125	-79.475479
4757.812500	-81.649902
4763.671875	-81.244690
4769.531250	-81.418610
4775.390625	-81.279274
4781.250000	-81.433685
4787.109375	-80.612907
4792.968750	-80.791901
4798.828125	-80.112900
4804.687500	-81.089890
4810.546875	-81.500633
4816.406250	-80.882439
4822.265625	-80.715622
4828.125000	-79.956749
4833.984375	-79.863571
4839.843750	-80.910309
4845.703125	-82.229294
4851.562500	-82.623970
4857.421875	-82.685760
4863.281250	-80.688133
4869.140625	-79.370079
4875.000000	-79.947624
4880.859375	-81.846535
4886.718750	-81.812500
4892.578125	-82.587196
4898.437500	-82.919029
4904.296875	-83.339203
4910.156250	-83.375137
4916.015625	-82.214554
4921.875000	-82.592003
4927.734375	-81.107567
4933.593750	-81.392471
4939.453125	-80.816628
4945.312500	-82.437744
4951.171875	-81.150444
4957.031250	-81.231735
4962.890625	-81.607956
4968.750000	-81.010330
4974.609375	-81.504234
4980.468750	-83.971344
4986.328125	-81.970917
4992.187500	-80.803558
4998.046875	-81.946281
5003.906250	-79.711571
5009.765625	-79.057289
5015.625000	-79.942780
5021.484375	-80.703880
5027.343750	-80.192329
5033.203125	-80.813370
5039.062500	-81.598320
5044.921875	-81.217888
5050.781250	-81.856255
5056.640625	-81.186501
5062.500000	-81.748650
5068.359375	-82.141876
5074.218750	-80.921425
5080.078125	-81.164062
5085.937500	-81.667564
5091.796875	-82.086311
5097.656250	-81.987152
5103.515625	-80.765793
5109.375000	-80.243683
5115.234375	-80.203072
5121.093750	-82.427681
5126.953125	-84.653549
5132.812500	-83.161980
5138.671875	-83.775368
5144.531250	-82.311996
5150.390625	-82.791351
5156.250000	-82.497902
5162.109375	-81.109818
5167.968750	-81.714951
5173.828125	-81.486702
5179.687500	-81.712051
5185.546875	-80.641273
5191.406250	-80.503899
5197.265625	-81.133957
5203.125000	-81.382278
5208.984375	-80.781731
5214.843750	-81.989441
5220.703125	-82.577812
5226.562500	-82.202965
5232.421875	-81.802132
5238.281250	-82.037270
5244.140625	-81.608452
5250.000000	-81.995583
5255.859375	-81.221123
5261.718750	-81.717728
5267.578125	-81.012794
5273.437500	-80.637520
5279.296875	-81.783241
5285.156250	-82.978477
5291.015625	-81.559334
5296.875000	-80.946159
5302.734375	-81.815842
5308.593750	-81.884163
5314.453125	-80.686417
5320.312500	-81.797401
5326.171875	-81.353889
5332.031250	-80.357460
5337.890625	-81.015930
5343.750000	-81.981079
5349.609375	-81.554680
5355.468750	-81.790520
5361.328125	-81.459442
5367.187500	-81.669640
5373.046875	-82.213516
5378.906250	-81.328659
5384.765625	-82.074120
5390.625000	-81.583427
5396.484375	-80.602287
5402.343750	-80.551079
5408.203125	-82.302048
5414.062500	-83.784386
5419.921875	-84.993591
5425.781250	-85.400642
5431.640625	-83.937256
5437.500000	-82.803627
5443.359375	-83.920830
5449.218750	-84.538071
5455.078125	-83.720459
5460.937500	-84.943390
5466.796875	-85.875603
5472.656250	-85.048538
5478.515625	-83.374809
5484.375000	-83.589691
5490.234375	-85.020500
5496.093750	-85.772491
5501.953125	-87.607216
5507.812500	-87.033142
5513.671875	-86.025055
5519.531250	-85.084198
5525.390625	-84.870583
5531.250000	-84.142235
5537.109375	-83.521461
5542.968750	-83.580116
5548.828125	-83.688210
5554.687500	-84.299896
5560.546875	-84.212860
5566.406250	-84.906822
5572.265625	-84.612495
5578.125000	-84.970695
5583.984375	-85.731262
5589.843750	-86.176567
5595.703125	-85.955437
5601.562500	-86.195602
5607.421875	-83.805923
5613.281250	-83.179642
5619.140625	-83.349510
5625.000000	-83.830116
5630.859375	-86.025307
5636.718750	-85.237572
5642.578125	-86.635170
5648.437500	-86.624374
5654.296875	-84.591492
5660.156250	-83.685631
5666.015625	-83.893761
5671.875000	-83.570885
5677.734375	-82.532463
5683.593750	-82.956078
5689.453125	-84.006111
5695.312500	-84.442535
5701.171875	-84.433418
5707.031250	-84.423462
5712.890625	-83.234772
5718.750000	-83.391541
5724.609375	-83.593376
5730.468750	-82.798500
5736.328125	-81.657341
5742.187500	-82.926476
5748.046875	-83.759941
5753.906250	-83.210556
5759.765625	-83.095345
5765.625000	-83.270332
5771.484375	-85.093201
5777.343750	-84.220818
5783.203125	-83.373741
5789.062500	-85.367088
5794.921875	-85.449783
5800.781250	-84.064522
5806.640625	-83.474419
5812.500000	-83.527077
5818.359375	-83.833069
5824.218750	-83.459602
5830.078125	-83.182816
5835.937500	-82.963844
5841.796875	-82.612717
5847.656250	-84.048500
5853.515625	-83.967743
5859.375000	-83.758606
5865.234375	-83.433556
5871.093750	-83.254158
5876.953125	-83.182365
5882.812500	-84.806267
5888.671875	-85.773582
5894.531250	-85.724968
5900.390625	-83.363281
5906.250000	-82.811707
5912.109375	-82.293167
5917.968750	-83.638611
5923.828125	-85.123535
5929.687500	-84.572792
5935.546875	-82.830040
5941.406250	-82.739792
5947.265625	-84.106697
5953.125000	-83.688660
5958.984375	-84.081779
5964.843750	-85.114616
5970.703125	-84.267227
5976.562500	-84.197220
5982.421875	-84.193123
5988.281250	-84.179298
5994.140625	-83.333351
6000.000000	-82.910263
6005.859375	-83.760735
6011.718750	-83.243507
6017.578125	-83.143410
6023.437500	-83.493675
6029.296875	-84.168083
6035.156250	-83.987389
6041.015625	-84.187584
6046.875000	-84.750153
6052.734375	-83.031219
6058.593750	-82.906540
6064.453125	-83.650589
6070.312500	-85.235199
6076.171875	-84.936859
6082.031250	-83.630333
6087.890625	-83.245155
6093.750000	-83.630302
6099.609375	-83.380051
6105.468750	-85.216843
6111.328125	-86.167671
6117.187500	-86.105995
6123.046875	-86.491531
6128.906250	-86.624954
6134.765625	-88.017296
6140.625000	-89.049072
6146.484375	-88.924347
6152.343750	-89.631561
6158.203125	-89.277428
6164.062500	-89.572166
6169.921875	-90.396347
6175.781250	-89.888542
6181.640625	-90.433220
6187.500000	-90.646347
6193.359375	-89.200455
6199.218750	-88.883293
6205.078125	-89.536530
6210.937500	-90.538002
6216.796875	-91.044884
6222.656250	-89.361160
6228.515625	-89.568130
6234.375000	-90.039154
6240.234375	-89.647057
6246.093750	-89.198547
6251.953125	-90.208496
6257.812500	-91.405632
6263.671875	-90.736420
6269.531250	-89.894775
6275.390625	-89.379547
6281.250000	-88.760544
6287.109375	-88.513947
6292.968750	-88.895813
6298.828125	-90.202950
6304.687500	-88.962761
6310.546875	-88.544159
6316.406250	-88.691307
6322.265625	-87.925240
6328.125000	-87.447510
6333.984375	-87.939743
6339.843750	-88.702385
6345.703125	-88.867081
6351.562500	-89.448097
6357.421875	-90.353004
6363.281250	-89.100281
6369.140625	-88.556404
6375.000000	-88.214516
6380.859375	-88.471680
6386.718750	-87.529495
6392.578125	-87.260468
6398.437500	-89.654083
6404.296875	-90.392868
6410.156250	-89.125610
6416.015625	-88.339012
6421.875000	-88.822426
6427.734375	-90.071144
6433.593750	-88.808571
6439.453125	-88.720726
6445.312500	-89.877693
6451.171875	-88.403687
6457.031250	-88.310402
6462.890625	-87.887093
6468.750000	-88.614967
6474.609375	-87.878090
6480.468750	-88.188499
6486.328125	-89.190208
6492.187500	-87.619308
6498.046875	-87.191940
6503.906250	-87.373024
6509.765625	-87.715637
6515.625000	-86.549812
6521.484375	-86.076729
6527.343750	-87.837219
6533.203125	-87.806221
6539.062500	-89.096382
6544.921875	-89.243500
6550.781250	-87.582344
6556.640625	-87.279793
6562.500000	-87.929916
6568.359375	-88.458656
6574.218750	-87.674423
6580.078125	-87.801468
6585.937500	-89.427406
6591.796875	-89.285019
6597.656250	-88.817703
6603.515625	-87.585762
6609.375000	-87.618866
6615.234375	-88.058273
6621.093750	-88.392288
6626.953125	-87.353920
6632.812500	-88.368759
6638.671875	-88.671654
6644.531250	-88.063103
6650.390625	-87.632912
6656.250000	-87.241226
6662.109375	-87.981918
6667.968750	-87.257904
6673.828125	-87.660164
6679.687500	-87.474289
6685.546875	-86.306160
6691.406250	-87.110420
6697.265625	-87.790070
6703.125000	-87.163986
6708.984375	-87.372734
6714.843750	-88.765266
6720.703125	-89.531166
6726.562500	-88.247421
6732.421875	-87.214531
6738.281250	-87.967178
6744.140625	-88.241959
6750.000000	-88.431038
6755.859375	-88.192474
6761.718750	-88.288826
6767.578125	-87.985939
6773.437500	-89.324455
6779.296875	-89.127945
6785.156250	-86.988388
6791.015625	-87.151024
6796.875000	-87.481888
6802.734375	-87.460861
6808.593750	-88.485123
6814.453125	-88.289848
6820.312500	-88.629631
6826.171875	-88.042145
6832.031250	-88.157539
6837.890625	-87.561073
6843.750000	-86.627182
6849.609375	-86.711433
6855.468750	-88.341431
6861.328125	-88.759369
6867.187500	-89.300507
6873.046875	-89.039558
6878.906250	-88.305321
6884.765625	-89.128395
6890.625000	-90.311646
6896.484375	-89.715630
6902.343750	-90.633987
