频率 (Hz)	电平 (dB)
533.203125	-64.883377
539.062500	-67.274361
544.921875	-63.710976
550.781250	-60.583881
556.640625	-62.610989
562.500000	-64.594795
568.359375	-62.877743
574.218750	-60.636581
580.078125	-61.119476
585.937500	-58.725761
591.796875	-59.366718
597.656250	-63.051159
603.515625	-66.843285
609.375000	-66.146332
615.234375	-66.650108
621.093750	-66.726112
626.953125	-65.201988
632.812500	-64.838585
638.671875	-62.741570
644.531250	-62.061558
650.390625	-60.625050
656.250000	-61.338116
662.109375	-63.850220
667.968750	-64.124634
673.828125	-64.066978
679.687500	-59.655121
685.546875	-55.470501
691.406250	-57.270367
697.265625	-61.868179
703.125000	-64.832230
708.984375	-67.009354
714.843750	-67.763718
720.703125	-67.464394
726.562500	-65.787987
732.421875	-63.358086
738.281250	-64.769592
744.140625	-64.439278
750.000000	-63.284344
755.859375	-62.359505
761.718750	-63.146648
767.578125	-63.110252
773.437500	-63.575302
779.296875	-65.655312
785.156250	-62.031139
791.015625	-62.219498
796.875000	-60.530361
802.734375	-59.741665
808.593750	-60.345131
814.453125	-63.582901
820.312500	-65.779167
826.171875	-62.452335
832.031250	-61.482143
837.890625	-64.191032
843.750000	-62.208389
849.609375	-61.772141
855.468750	-63.074280
861.328125	-62.505928
867.187500	-61.782238
873.046875	-60.644100
878.906250	-55.348717
884.765625	-53.760227
890.625000	-58.747639
896.484375	-57.482895
902.343750	-58.904976
908.203125	-63.635857
914.062500	-63.764584
919.921875	-62.707493
925.781250	-61.748993
931.640625	-62.645729
937.500000	-64.073914
943.359375	-61.744541
949.218750	-61.483910
955.078125	-63.466869
960.937500	-59.719719
966.796875	-58.594814
972.656250	-63.276733
978.515625	-59.869606
984.375000	-57.902611
990.234375	-58.727184
996.093750	-60.142536
1001.953125	-61.690762
1007.812500	-63.985386
1013.671875	-61.170296
1019.531250	-58.881874
1025.390625	-59.450706
1031.250000	-62.110481
1037.109375	-61.143158
1042.968750	-59.177223
1048.828125	-59.381374
1054.687500	-60.847832
1060.546875	-60.949085
1066.406250	-60.659206
1072.265625	-60.352177
1078.125000	-57.536709
1083.984375	-56.663002
1089.843750	-59.343819
1095.703125	-61.767738
1101.562500	-64.884010
1107.421875	-64.245407
1113.281250	-62.401588
1119.140625	-61.828579
1125.000000	-61.873543
1130.859375	-63.139793
1136.718750	-61.989841
1142.578125	-59.202587
1148.437500	-60.325565
1154.296875	-59.974594
1160.156250	-60.326332
1166.015625	-62.190266
1171.875000	-61.131786
1177.734375	-60.247120
1183.593750	-61.208076
1189.453125	-62.510014
1195.312500	-62.305370
1201.171875	-60.986588
1207.031250	-61.109894
1212.890625	-62.273937
1218.750000	-61.136593
1224.609375	-61.848713
1230.468750	-63.977432
1236.328125	-64.289780
1242.187500	-61.618210
1248.046875	-59.568115
1253.906250	-59.736301
1259.765625	-61.918034
1265.625000	-61.949989
1271.484375	-62.276524
1277.343750	-60.805378
1283.203125	-59.277573
1289.062500	-60.195560
1294.921875	-62.076881
1300.781250	-62.679756
1306.640625	-63.984970
1312.500000	-61.221935
1318.359375	-60.052353
1324.218750	-62.987652
1330.078125	-63.175274
1335.937500	-63.061440
1341.796875	-63.549492
1347.656250	-60.757187
1353.515625	-59.186901
1359.375000	-61.006145
1365.234375	-60.620930
1371.093750	-60.061440
1376.953125	-60.511520
1382.812500	-61.766865
1388.671875	-60.392166
1394.531250	-59.787514
1400.390625	-61.182995
1406.250000	-61.907124
1412.109375	-61.452652
1417.968750	-59.955112
1423.828125	-60.767426
1429.687500	-63.597080
1435.546875	-63.566799
1441.406250	-62.238331
1447.265625	-60.710682
1453.125000	-60.371017
1458.984375	-56.965004
1464.843750	-57.892750
1470.703125	-59.845345
1476.562500	-60.210762
1482.421875	-62.143826
1488.281250	-58.079483
1494.140625	-58.717529
1500.000000	-61.148621
1505.859375	-61.608337
1511.718750	-62.650917
1517.578125	-62.808308
1523.437500	-64.162392
1529.296875	-63.307144
1535.156250	-61.733154
1541.015625	-61.270477
1546.875000	-63.092293
1552.734375	-62.858345
1558.593750	-61.994129
1564.453125	-59.532539
1570.312500	-59.042004
1576.171875	-60.276379
1582.031250	-60.433445
1587.890625	-61.067345
1593.750000	-61.614513
1599.609375	-61.781197
1605.468750	-60.837402
1611.328125	-61.882179
1617.187500	-64.341042
1623.046875	-64.001350
1628.906250	-60.880779
1634.765625	-61.739273
1640.625000	-62.829552
1646.484375	-61.659370
1652.343750	-60.688240
1658.203125	-61.490223
1664.062500	-61.156357
1669.921875	-57.393116
1675.781250	-58.768566
1681.640625	-61.992649
1687.500000	-61.307686
1693.359375	-62.132393
1699.218750	-61.021252
1705.078125	-61.577126
1710.937500	-62.423416
1716.796875	-63.556526
1722.656250	-63.406410
1728.515625	-63.767311
1734.375000	-62.845333
1740.234375	-61.428349
1746.093750	-62.370789
1751.953125	-61.701889
1757.812500	-60.175549
1763.671875	-58.833385
1769.531250	-59.603310
1775.390625	-62.945339
1781.250000	-61.005753
1787.109375	-59.815468
1792.968750	-60.466827
1798.828125	-60.417080
1804.687500	-59.904079
1810.546875	-61.206932
1816.406250	-63.754520
1822.265625	-61.980549
1828.125000	-59.341801
1833.984375	-61.282486
1839.843750	-59.508888
1845.703125	-57.318287
1851.562500	-58.663250
1857.421875	-59.813309
1863.281250	-58.958164
1869.140625	-59.126648
1875.000000	-60.478550
1880.859375	-59.420036
1886.718750	-61.018620
1892.578125	-62.327133
1898.437500	-63.300213
1904.296875	-62.208279
1910.156250	-62.264046
1916.015625	-63.894703
1921.875000	-63.285236
1927.734375	-62.192963
1933.593750	-64.266518
1939.453125	-61.918186
1945.312500	-60.765831
1951.171875	-62.273678
1957.031250	-61.377083
1962.890625	-61.603737
1968.750000	-62.196911
1974.609375	-62.648548
1980.468750	-62.545391
1986.328125	-63.060551
1992.187500	-63.760571
1998.046875	-63.724266
2003.906250	-62.730320
2009.765625	-64.077919
2015.625000	-64.485130
2021.484375	-63.923538
2027.343750	-63.683475
2033.203125	-64.012329
2039.062500	-62.836353
2044.921875	-60.315937
2050.781250	-61.547882
2056.640625	-63.534412
2062.500000	-62.478966
2068.359375	-62.561050
2074.218750	-63.327164
2080.078125	-63.373299
2085.937500	-64.563980
2091.796875	-63.526604
2097.656250	-62.373554
2103.515625	-62.582111
2109.375000	-63.624249
2115.234375	-63.763252
2121.093750	-62.962791
2126.953125	-63.539848
2132.812500	-63.827911
2138.671875	-61.590427
2144.531250	-61.806641
2150.390625	-62.648056
2156.250000	-63.883144
2162.109375	-62.024906
2167.968750	-61.730576
2173.828125	-61.385994
2179.687500	-61.746658
2185.546875	-62.298073
2191.406250	-63.829224
2197.265625	-64.844833
2203.125000	-64.882217
2208.984375	-63.339355
2214.843750	-62.356804
2220.703125	-62.288170
2226.562500	-62.050629
2232.421875	-63.216347
2238.281250	-64.058563
2244.140625	-63.001839
2250.000000	-63.002884
2255.859375	-63.233913
2261.718750	-62.912010
2267.578125	-62.302361
2273.437500	-63.478149
2279.296875	-64.531288
2285.156250	-63.455654
2291.015625	-61.675789
2296.875000	-62.002140
2302.734375	-63.205338
2308.593750	-63.431156
2314.453125	-64.023834
2320.312500	-64.218185
2326.171875	-62.227066
2332.031250	-62.116196
2337.890625	-63.889126
2343.750000	-63.313934
2349.609375	-63.637077
2355.468750	-63.895412
2361.328125	-65.270805
2367.187500	-64.405937
2373.046875	-63.491421
2378.906250	-62.932751
2384.765625	-61.506481
2390.625000	-63.296314
2396.484375	-63.943970
2402.343750	-63.853016
2408.203125	-63.034523
2414.062500	-62.641331
2419.921875	-63.549389
2425.781250	-65.291641
2431.640625	-63.243771
2437.500000	-63.089142
2443.359375	-64.945587
2449.218750	-63.844334
2455.078125	-64.240196
2460.937500	-63.586147
2466.796875	-64.074936
2472.656250	-64.833778
2478.515625	-63.377270
2484.375000	-63.031002
2490.234375	-64.252991
2496.093750	-63.919556
2501.953125	-64.711975
2507.812500	-65.708939
2513.671875	-65.839783
2519.531250	-65.885880
2525.390625	-65.002914
2531.250000	-65.068970
2537.109375	-65.327934
2542.968750	-65.073318
2548.828125	-65.394653
2554.687500	-66.676682
2560.546875	-66.603699
2566.406250	-64.918205
2572.265625	-64.810570
2578.125000	-65.371002
2583.984375	-64.696312
2589.843750	-63.454128
2595.703125	-64.761543
2601.562500	-63.908997
2607.421875	-64.277832
2613.281250	-66.193939
2619.140625	-68.420959
2625.000000	-68.244789
2630.859375	-67.668045
2636.718750	-66.696541
2642.578125	-67.417419
2648.437500	-68.321442
2654.296875	-68.325974
2660.156250	-68.450722
2666.015625	-67.217628
2671.875000	-66.864418
2677.734375	-67.661720
2683.593750	-68.235336
2689.453125	-67.774551
2695.312500	-68.062927
2701.171875	-68.716339
2707.031250	-67.798996
2712.890625	-67.348198
2718.750000	-68.241737
2724.609375	-68.705017
2730.468750	-68.235443
2736.328125	-68.389427
2742.187500	-67.671112
2748.046875	-66.786522
2753.906250	-67.034195
2759.765625	-66.716545
2765.625000	-66.979759
2771.484375	-65.285423
2777.343750	-66.611862
2783.203125	-70.005096
2789.062500	-70.139221
2794.921875	-69.659370
2800.781250	-67.046326
2806.640625	-65.577156
2812.500000	-66.198929
2818.359375	-65.170403
2824.218750	-65.291573
2830.078125	-66.870026
2835.937500	-68.107162
2841.796875	-67.975937
2847.656250	-67.217567
2853.515625	-66.368408
2859.375000	-65.123520
2865.234375	-66.451660
2871.093750	-68.008476
2876.953125	-68.444221
2882.812500	-68.138092
2888.671875	-68.339493
2894.531250	-66.638542
2900.390625	-65.839203
2906.250000	-66.648445
2912.109375	-67.511482
2917.968750	-68.331100
2923.828125	-68.942848
2929.687500	-68.111862
2935.546875	-65.144531
2941.406250	-64.326378
2947.265625	-65.479805
2953.125000	-65.943748
2958.984375	-67.483963
2964.843750	-67.491852
2970.703125	-66.493187
2976.562500	-66.191330
2982.421875	-65.987762
2988.281250	-66.079620
2994.140625	-65.968666
3000.000000	-67.064285
3005.859375	-65.120155
3011.718750	-66.094986
3017.578125	-67.255035
3023.437500	-66.898567
3029.296875	-66.468925
3035.156250	-66.486084
3041.015625	-66.264328
3046.875000	-66.368919
3052.734375	-66.956963
3058.593750	-67.327194
3064.453125	-67.304665
3070.312500	-67.128082
3076.171875	-66.633728
3082.031250	-66.916161
3087.890625	-67.517578
3093.750000	-68.173805
3099.609375	-67.835625
3105.468750	-68.884377
3111.328125	-69.695290
3117.187500	-69.059875
3123.046875	-68.718826
3128.906250	-68.061028
3134.765625	-68.337341
3140.625000	-67.608238
3146.484375	-68.381485
3152.343750	-68.670250
3158.203125	-70.310555
3164.062500	-69.024124
3169.921875	-69.349022
3175.781250	-68.283119
3181.640625	-67.780182
3187.500000	-69.005013
3193.359375	-68.707779
3199.218750	-68.095146
3205.078125	-66.640427
3210.937500	-68.369774
3216.796875	-69.889427
3222.656250	-69.637917
3228.515625	-69.030624
3234.375000	-68.692764
3240.234375	-68.464226
3246.093750	-68.954758
3251.953125	-69.089554
3257.812500	-67.547470
3263.671875	-67.782440
3269.531250	-68.789886
3275.390625	-68.148872
3281.250000	-68.189133
3287.109375	-68.993073
3292.968750	-70.240654
3298.828125	-69.797707
3304.687500	-69.107994
3310.546875	-69.430290
3316.406250	-68.697243
3322.265625	-68.908058
3328.125000	-67.963554
3333.984375	-67.335236
3339.843750	-68.436890
3345.703125	-69.062469
3351.562500	-69.335152
3357.421875	-68.671288
3363.281250	-67.127396
3369.140625	-67.455833
3375.000000	-68.385643
3380.859375	-67.482941
3386.718750	-67.505623
3392.578125	-68.516731
3398.437500	-68.043602
3404.296875	-69.988373
3410.156250	-71.310608
3416.015625	-68.547180
3421.875000	-66.979607
3427.734375	-66.880699
3433.593750	-68.472290
3439.453125	-68.154091
3445.312500	-69.452866
3451.171875	-68.667412
3457.031250	-68.092178
3462.890625	-70.039650
3468.750000	-69.900848
3474.609375	-68.728081
3480.468750	-67.641930
3486.328125	-70.069580
3492.187500	-69.666306
3498.046875	-68.809311
3503.906250	-69.737114
3509.765625	-69.550774
3515.625000	-68.130890
3521.484375	-67.929710
3527.343750	-69.404121
3533.203125	-69.689674
3539.062500	-69.759087
3544.921875	-70.500984
3550.781250	-69.933182
3556.640625	-68.697914
3562.500000	-67.827667
3568.359375	-68.191887
3574.218750	-68.325996
3580.078125	-68.191132
3585.937500	-69.085114
3591.796875	-71.450478
3597.656250	-70.510849
3603.515625	-68.914917
3609.375000	-69.414322
3615.234375	-69.400261
3621.093750	-68.977402
3626.953125	-68.477905
3632.812500	-69.052780
3638.671875	-70.585701
3644.531250	-69.819679
3650.390625	-68.743416
3656.250000	-69.615250
3662.109375	-68.641357
3667.968750	-68.299660
3673.828125	-69.408844
3679.687500	-70.301003
3685.546875	-69.760422
3691.406250	-70.136581
3697.265625	-69.593216
3703.125000	-68.567177
3708.984375	-70.439713
3714.843750	-71.272346
3720.703125	-71.274200
3726.562500	-70.179504
3732.421875	-70.894569
3738.281250	-73.216156
3744.140625	-72.936279
3750.000000	-72.302338
3755.859375	-71.176392
3761.718750	-71.655869
3767.578125	-71.215561
3773.437500	-72.565392
3779.296875	-72.811226
3785.156250	-72.265648
3791.015625	-71.389893
3796.875000	-71.482948
3802.734375	-72.316666
3808.593750	-71.767090
3814.453125	-72.787498
3820.312500	-73.929497
3826.171875	-72.837593
3832.031250	-72.025711
3837.890625	-73.053123
3843.750000	-71.697418
3849.609375	-71.189117
3855.468750	-71.952423
3861.328125	-73.603905
3867.187500	-73.463051
3873.046875	-72.303154
3878.906250	-71.226952
3884.765625	-72.287117
3890.625000	-71.407440
3896.484375	-72.565422
3902.343750	-73.513145
3908.203125	-72.424065
3914.062500	-71.928757
3919.921875	-72.583794
3925.781250	-73.506477
3931.640625	-73.322052
3937.500000	-72.274261
3943.359375	-71.967613
3949.218750	-73.708374
3955.078125	-72.017227
3960.937500	-71.987022
3966.796875	-73.105873
3972.656250	-72.504562
3978.515625	-73.657410
3984.375000	-74.154350
3990.234375	-73.590172
3996.093750	-72.480736
4001.953125	-71.680138
4007.812500	-72.037094
4013.671875	-72.453209
4019.531250	-72.934174
4025.390625	-72.864235
4031.250000	-72.969368
4037.109375	-73.864937
4042.968750	-74.507904
4048.828125	-75.268639
4054.687500	-73.356819
4060.546875	-72.536270
4066.406250	-72.956009
4072.265625	-73.171219
4078.125000	-73.095192
4083.984375	-72.356995
4089.843750	-72.433235
4095.703125	-73.582977
4101.562500	-74.136360
4107.421875	-73.598335
4113.281250	-71.792831
4119.140625	-72.531387
4125.000000	-73.165977
4130.859375	-71.393707
4136.718750	-72.083755
4142.578125	-72.769524
4148.437500	-73.610703
4154.296875	-73.435211
4160.156250	-74.020210
4166.015625	-75.134102
4171.875000	-74.992142
4177.734375	-75.107750
4183.593750	-74.871124
4189.453125	-75.027275
4195.312500	-76.662468
4201.171875	-75.450951
4207.031250	-75.844536
4212.890625	-74.274429
4218.750000	-73.807724
4224.609375	-73.969139
4230.468750	-74.468864
4236.328125	-75.026711
4242.187500	-74.891731
4248.046875	-74.679077
4253.906250	-74.096176
4259.765625	-74.540482
4265.625000	-75.650032
4271.484375	-76.377884
4277.343750	-76.190727
4283.203125	-74.968697
4289.062500	-74.312958
4294.921875	-75.787056
4300.781250	-76.365303
4306.640625	-74.969437
4312.500000	-75.258141
4318.359375	-76.079826
4324.218750	-76.308243
4330.078125	-76.197433
4335.937500	-76.641426
4341.796875	-77.880447
4347.656250	-77.439102
4353.515625	-75.636299
4359.375000	-74.829269
4365.234375	-74.704590
4371.093750	-73.924698
4376.953125	-73.192909
4382.812500	-74.163780
4388.671875	-76.384201
4394.531250	-76.149620
4400.390625	-76.444443
4406.250000	-75.602287
4412.109375	-74.763672
4417.968750	-74.753693
4423.828125	-75.779755
4429.687500	-75.842735
4435.546875	-76.362862
4441.406250	-75.310020
4447.265625	-74.586433
4453.125000	-74.327850
4458.984375	-75.364174
4464.843750	-75.149803
4470.703125	-73.512520
4476.562500	-74.401955
4482.421875	-74.741096
4488.281250	-73.829033
4494.140625	-72.808144
4500.000000	-71.941841
4505.859375	-71.823158
4511.718750	-73.359497
4517.578125	-73.382072
4523.437500	-73.759911
4529.296875	-73.078941
4535.156250	-71.571976
4541.015625	-71.209366
4546.875000	-72.671654
4552.734375	-74.509987
4558.593750	-74.631386
4564.453125	-74.585281
4570.312500	-73.293793
4576.171875	-72.942886
4582.031250	-72.840752
4587.890625	-72.748245
4593.750000	-73.009720
4599.609375	-73.839638
4605.468750	-72.674995
4611.328125	-72.788002
4617.187500	-72.888168
4623.046875	-73.675362
4628.906250	-72.966194
4634.765625	-74.543617
4640.625000	-74.366760
4646.484375	-73.919281
4652.343750	-72.649178
4658.203125	-73.886604
4664.062500	-74.776024
4669.921875	-73.465500
4675.781250	-72.562843
4681.640625	-72.100327
4687.500000	-73.379120
4693.359375	-73.626678
4699.218750	-73.864059
4705.078125	-73.340378
4710.937500	-73.897583
4716.796875	-73.880119
4722.656250	-72.941216
4728.515625	-73.087463
4734.375000	-72.988312
4740.234375	-72.684090
4746.093750	-72.342949
4751.953125	-72.970840
4757.812500	-74.523285
4763.671875	-76.264839
4769.531250	-75.797859
4775.390625	-75.695763
4781.250000	-74.735710
4787.109375	-75.652542
4792.968750	-77.977745
4798.828125	-77.862267
4804.687500	-76.566910
4810.546875	-73.837936
4816.406250	-74.616470
4822.265625	-76.324944
4828.125000	-75.709526
4833.984375	-76.589439
4839.843750	-76.474937
4845.703125	-77.274940
4851.562500	-77.148010
4857.421875	-76.581703
4863.281250	-77.360756
4869.140625	-75.664665
4875.000000	-74.945015
4880.859375	-74.856522
4886.718750	-74.602806
4892.578125	-77.050552
4898.437500	-77.796150
4904.296875	-77.781189
4910.156250	-77.182579
4916.015625	-77.057442
4921.875000	-76.383598
4927.734375	-74.897675
4933.593750	-76.222046
4939.453125	-77.927521
4945.312500	-77.547379
4951.171875	-77.704132
4957.031250	-76.781296
4962.890625	-76.305931
4968.750000	-75.710999
4974.609375	-75.884514
4980.468750	-75.756462
4986.328125	-76.887856
4992.187500	-76.192513
4998.046875	-76.888870
5003.906250	-76.950279
5009.765625	-75.411812
5015.625000	-76.020233
5021.484375	-76.247612
5027.343750	-76.080811
5033.203125	-76.439270
5039.062500	-77.466621
5044.921875	-77.328415
5050.781250	-76.085098
5056.640625	-76.929871
5062.500000	-77.282387
5068.359375	-76.860901
5074.218750	-76.699051
5080.078125	-77.553238
5085.937500	-76.763527
5091.796875	-76.595901
5097.656250	-75.558846
5103.515625	-75.619560
5109.375000	-76.167679
5115.234375	-77.360802
5121.093750	-78.162796
5126.953125	-78.493980
5132.812500	-77.185722
5138.671875	-77.607101
5144.531250	-76.251686
5150.390625	-76.369576
5156.250000	-75.724052
5162.109375	-74.555946
5167.968750	-76.344780
5173.828125	-77.140472
5179.687500	-77.227776
5185.546875	-77.242500
5191.406250	-75.975906
5197.265625	-75.899017
5203.125000	-76.727249
5208.984375	-76.894142
5214.843750	-76.815384
5220.703125	-77.370987
5226.562500	-77.571960
5232.421875	-77.044937
5238.281250	-76.593590
5244.140625	-77.233513
5250.000000	-76.476906
5255.859375	-76.292900
5261.718750	-76.001045
5267.578125	-76.765717
5273.437500	-76.833427
5279.296875	-78.820526
5285.156250	-78.557312
5291.015625	-78.282013
5296.875000	-77.592499
5302.734375	-77.401413
5308.593750	-77.087799
5314.453125	-77.106361
5320.312500	-77.511818
5326.171875	-75.834183
5332.031250	-76.547600
5337.890625	-78.013588
5343.750000	-77.101112
5349.609375	-76.768738
5355.468750	-77.221413
5361.328125	-76.300201
5367.187500	-76.332603
5373.046875	-76.568436
5378.906250	-76.644402
5384.765625	-78.507965
5390.625000	-77.780861
5396.484375	-77.288948
5402.343750	-77.452332
5408.203125	-78.463501
5414.062500	-79.043388
5419.921875	-79.027679
5425.781250	-78.964645
5431.640625	-78.145302
5437.500000	-78.363663
5443.359375	-80.889160
5449.218750	-81.155952
5455.078125	-79.645393
5460.937500	-79.915855
5466.796875	-80.177559
5472.656250	-79.009521
5478.515625	-78.938644
5484.375000	-79.478981
5490.234375	-81.349976
5496.093750	-80.586510
5501.953125	-80.453400
5507.812500	-80.085983
5513.671875	-79.890198
5519.531250	-80.036163
5525.390625	-79.330070
5531.250000	-79.166458
5537.109375	-78.615463
5542.968750	-78.570023
5548.828125	-79.912598
5554.687500	-80.201477
5560.546875	-78.804779
5566.406250	-78.683556
5572.265625	-79.516502
5578.125000	-79.858719
5583.984375	-79.688675
5589.843750	-79.924484
5595.703125	-79.774971
5601.562500	-79.362488
5607.421875	-79.103638
5613.281250	-79.456848
5619.140625	-79.629829
5625.000000	-79.849411
5630.859375	-79.264885
5636.718750	-80.164383
5642.578125	-81.582596
5648.437500	-80.906593
5654.296875	-80.497131
5660.156250	-80.386147
5666.015625	-80.514946
5671.875000	-79.451836
5677.734375	-79.812119
5683.593750	-80.325142
5689.453125	-79.563782
5695.312500	-79.380249
5701.171875	-81.765366
5707.031250	-80.193962
5712.890625	-79.382393
5718.750000	-80.436600
5724.609375	-78.873245
5730.468750	-78.612389
5736.328125	-79.044510
5742.187500	-79.448654
5748.046875	-80.036316
5753.906250	-79.715828
5759.765625	-79.684570
5765.625000	-80.758644
5771.484375	-80.121941
5777.343750	-80.569931
5783.203125	-80.488686
5789.062500	-80.121910
5794.921875	-81.464279
5800.781250	-81.333603
5806.640625	-79.766304
5812.500000	-79.404823
5818.359375	-79.481918
5824.218750	-79.030861
5830.078125	-80.152283
5835.937500	-79.665314
5841.796875	-80.180748
5847.656250	-81.023445
5853.515625	-81.280350
5859.375000	-79.895988
5865.234375	-80.478012
5871.093750	-79.141327
5876.953125	-79.328873
5882.812500	-79.795670
5888.671875	-79.214493
5894.531250	-80.088257
5900.390625	-80.466438
5906.250000	-80.365250
5912.109375	-79.393921
5917.968750	-78.293602
5923.828125	-79.964073
5929.687500	-81.590103
5935.546875	-80.814781
5941.406250	-80.332436
5947.265625	-80.213318
5953.125000	-78.929253
5958.984375	-79.120834
5964.843750	-79.462379
5970.703125	-78.889015
5976.562500	-80.135376
5982.421875	-80.692970
5988.281250	-78.603447
5994.140625	-79.233208
6000.000000	-78.573090
6005.859375	-76.973183
6011.718750	-77.603836
6017.578125	-79.362549
6023.437500	-79.803711
6029.296875	-79.356804
6035.156250	-79.273933
6041.015625	-79.120338
6046.875000	-78.798279
6052.734375	-77.975128
6058.593750	-77.698074
6064.453125	-79.701431
6070.312500	-80.722168
6076.171875	-79.434982
6082.031250	-79.814857
6087.890625	-79.294930
6093.750000	-78.589218
6099.609375	-79.113029
6105.468750	-80.075378
6111.328125	-80.594795
6117.187500	-81.133194
6123.046875	-82.509056
6128.906250	-83.458939
6134.765625	-84.803383
6140.625000	-84.850281
6146.484375	-84.303017
6152.343750	-85.291641
6158.203125	-84.954445
6164.062500	-84.188843
6169.921875	-85.047256
6175.781250	-86.167015
6181.640625	-85.552261
6187.500000	-86.172646
6193.359375	-85.762482
6199.218750	-84.332848
6205.078125	-85.888962
6210.937500	-86.058983
6216.796875	-86.109428
6222.656250	-85.680992
6228.515625	-85.376068
6234.375000	-84.988182
6240.234375	-84.708626
6246.093750	-84.422699
6251.953125	-85.194138
6257.812500	-85.713753
6263.671875	-84.769211
6269.531250	-83.733688
6275.390625	-83.849091
6281.250000	-84.909546
6287.109375	-84.426849
6292.968750	-84.972237
6298.828125	-85.467125
6304.687500	-85.261353
6310.546875	-83.752197
6316.406250	-83.819313
6322.265625	-84.985519
6328.125000	-84.223503
6333.984375	-85.199493
6339.843750	-83.770790
6345.703125	-83.924004
6351.562500	-84.340179
6357.421875	-84.697739
6363.281250	-84.464996
6369.140625	-85.235306
6375.000000	-84.964920
6380.859375	-84.168510
6386.718750	-83.064110
6392.578125	-83.737160
6398.437500	-84.448250
6404.296875	-82.970055
6410.156250	-83.872940
6416.015625	-85.537018
6421.875000	-84.722862
6427.734375	-85.093864
6433.593750	-84.908508
6439.453125	-85.094475
6445.312500	-84.508934
6451.171875	-84.460388
6457.031250	-84.755241
6462.890625	-84.175858
6468.750000	-84.567459
6474.609375	-83.534409
6480.468750	-83.406731
6486.328125	-83.541573
6492.187500	-83.842262
6498.046875	-84.003204
6503.906250	-84.743118
6509.765625	-84.853340
6515.625000	-83.066124
6521.484375	-83.625481
6527.343750	-84.359520
6533.203125	-84.982262
6539.062500	-85.369843
6544.921875	-84.616028
6550.781250	-83.150665
6556.640625	-83.917282
6562.500000	-83.682014
6568.359375	-83.797844
6574.218750	-83.782623
6580.078125	-84.158249
6585.937500	-84.335304
6591.796875	-83.957886
6597.656250	-83.325188
6603.515625	-82.991135
6609.375000	-83.449623
6615.234375	-82.951614
6621.093750	-83.460526
6626.953125	-83.292366
6632.812500	-84.124359
6638.671875	-85.113190
6644.531250	-85.075722
6650.390625	-82.972115
6656.250000	-83.785980
6662.109375	-84.720726
6667.968750	-84.287895
6673.828125	-84.088310
6679.687500	-83.340607
6685.546875	-83.932564
6691.406250	-84.420807
6697.265625	-83.778526
6703.125000	-83.652176
6708.984375	-83.445190
6714.843750	-83.864174
6720.703125	-84.291496
6726.562500	-85.177925
6732.421875	-84.193901
6738.281250	-84.756866
6744.140625	-84.069511
6750.000000	-83.852287
6755.859375	-83.461594
6761.718750	-83.849426
6767.578125	-84.053894
6773.437500	-83.955757
6779.296875	-84.329292
6785.156250	-83.267471
6791.015625	-83.185806
6796.875000	-82.455688
6802.734375	-82.020485
6808.593750	-84.433334
6814.453125	-84.079231
6820.312500	-82.931541
6826.171875	-83.464073
6832.031250	-83.987061
6837.890625	-82.943672
6843.750000	-81.727379
6849.609375	-82.567764
6855.468750	-84.087547
6861.328125	-84.913582
6867.187500	-85.142143
6873.046875	-86.101807
6878.906250	-85.854332
6884.765625	-85.677010
6890.625000	-86.666183
6896.484375	-86.142258
6902.343750	-86.579010
